WKT,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon
"MULTIPOLYGON Z (((35.0043615869995 -15.7885913706889 0,35.0048411208997 -15.7886698180522 0,35.0052196334476 -15.7866546917358 0,35.0054909880645 -15.7849656655822 0,35.0055440784606 -15.7845035601779 0,35.0061747385082 -15.7848188003786 0,35.0070483721877 -15.7852830043219 0,35.0079419175322 -15.7857583663618 0,35.0086946341766 -15.7859437625462 0,35.0092246251034 -15.7860978264612 0,35.0108338244263 -15.7867405060146 0,35.0122613107002 -15.7872742886176 0,35.0132697715668 -15.7877251955112 0,35.0135446544279 -15.7879219920091 0,35.0141107094167 -15.7874895554552 0,35.0154039741466 -15.7861664187878 0,35.0161057758766 -15.7858004234996 0,35.0168186909597 -15.7856277796844 0,35.0180973305183 -15.7857088429546 0,35.0202361574778 -15.7856986269744 0,35.0210048519928 -15.7855511339167 0,35.0221354791353 -15.7848700172586 0,35.0226191239872 -15.7841314920542 0,35.0237738325893 -15.7813872574731 0,35.0241915082899 -15.7804661164505 0,35.0238662390993 -15.7787882535142 0,35.0235373307673 -15.7774682194504 0,35.0235020501593 -15.775959638643 0,35.0237795280159 -15.7747118200885 0,35.0241333634258 -15.7738784723205 0,35.0250306062426 -15.772271236248 0,35.0265242250363 -15.7693641618842 0,35.0274288125762 -15.7679114825115 0,35.0278967080167 -15.7668614635588 0,35.0280989868259 -15.765810575865 0,35.0280991676328 -15.7651559198617 0,35.0280877778186 -15.7649602310861 0,35.0282156334758 -15.7648400351248 0,35.0283416124659 -15.7642798852876 0,35.0284554854558 -15.7632878095378 0,35.0283865489836 -15.7620334099286 0,35.0284586276827 -15.7613725346357 0,35.0286731382431 -15.7606911783606 0,35.0290301177714 -15.7596462730408 0,35.0290818335161 -15.7588491051745 0,35.0290128358724 -15.7578431776797 0,35.0288913942128 -15.7571038393288 0,35.0287520472222 -15.7560086098396 0,35.0286954255723 -15.7547670481361 0,35.0295537774787 -15.75366837298 0,35.0303516117993 -15.7528139030866 0,35.031048818923 -15.7524575931037 0,35.0321832810677 -15.7521518290542 0,35.0331143493817 -15.7522192145475 0,35.0334421985685 -15.7523388198519 0,35.0348084701375 -15.7532339967661 0,35.0359859996008 -15.7540683115165 0,35.0367593701516 -15.7548005021636 0,35.0379103548186 -15.7556527825768 0,35.0392419796101 -15.7568953254473 0,35.0399413102507 -15.7572269613982 0,35.0407411942463 -15.7576554924551 0,35.0408563119684 -15.7583255330922 0,35.0406745905593 -15.7591130099652 0,35.0404830477655 -15.7603046365004 0,35.0403664491096 -15.7613426108932 0,35.040990024256 -15.7620604497591 0,35.0415270175384 -15.7623898559998 0,35.0431868451182 -15.7629061740387 0,35.0436851425104 -15.7631634402149 0,35.044128422592 -15.7635105529612 0,35.044725051557 -15.7634421736216 0,35.0454135444982 -15.7637816816775 0,35.0456384669954 -15.7640780800394 0,35.0461106694607 -15.764496515406 0,35.0466192741968 -15.7645811259259 0,35.0469695967411 -15.7645324649042 0,35.0474485412886 -15.7647874381991 0,35.0478982972153 -15.7651859513212 0,35.0488293569302 -15.7663515546129 0,35.0490165203635 -15.7664310686192 0,35.0495689450814 -15.767077629715 0,35.0501227375209 -15.767824867317 0,35.0504510023437 -15.7683399731213 0,35.0510350950074 -15.7687502554124 0,35.0519083654806 -15.7694408325799 0,35.0525080043813 -15.7700658050799 0,35.052917133493 -15.7708067948768 0,35.0534300865757 -15.7716220935286 0,35.0537427140851 -15.7720409328611 0,35.054064249026 -15.7725436541886 0,35.0542774780691 -15.7729139732449 0,35.053382784177 -15.7731176222344 0,35.0527118999776 -15.773496554965 0,35.0519692391011 -15.7739463747344 0,35.0507364705843 -15.7746314520921 0,35.0479482371723 -15.7766433920008 0,35.0446275398177 -15.7791536096583 0,35.0420830925221 -15.7811294432435 0,35.0399194632409 -15.7831716832696 0,35.0379841313749 -15.7853096352283 0,35.0363487190763 -15.7871397771462 0,35.0360364093788 -15.7879788756447 0,35.0363801663557 -15.7899929519329 0,35.0366742110075 -15.7909291604093 0,35.0368595695809 -15.7915535465904 0,35.0369347479197 -15.7918416408658 0,35.0352895823519 -15.7927704611638 0,35.0359772319392 -15.7942773960587 0,35.0365798857939 -15.7958535748336 0,35.0367414358253 -15.7973112186385 0,35.0364219987649 -15.7991244152464 0,35.0360446124554 -15.8011701738665 0,35.0358335723491 -15.8023077614466 0,35.0352683990776 -15.8039500156759 0,35.0348518872959 -15.8046133226279 0,35.0343609790107 -15.805657083349 0,35.0341937337314 -15.8066364979984 0,35.0341635084442 -15.8075766939549 0,35.0340765179999 -15.8083036403271 0,35.0341130216792 -15.8086901398477 0,35.0343793993438 -15.8087459845474 0,35.0356988574374 -15.8086046730674 0,35.0375382826778 -15.8091420037136 0,35.0384716046004 -15.8094932347074 0,35.0398926170427 -15.8096757194923 0,35.041416091185 -15.8098019603798 0,35.0429426822695 -15.8098395434036 0,35.0458959352986 -15.8119911229047 0,35.0478651873503 -15.8132841995101 0,35.0491905548711 -15.8140700655083 0,35.0510381327213 -15.8142130999327 0,35.0521386497106 -15.8144370116483 0,35.051273504111 -15.8161232910567 0,35.0508607952594 -15.8165522944992 0,35.050806834416 -15.8167121567546 0,35.0514282509743 -15.8170865163479 0,35.052556058311 -15.8176097730863 0,35.053644420148 -15.8180813870744 0,35.054570329586 -15.8185209702952 0,35.0553539254073 -15.8186768335592 0,35.0555819834791 -15.8186968741982 0,35.0555845759881 -15.8190797884321 0,35.0552862437311 -15.8197318889204 0,35.0545259331957 -15.8208335284668 0,35.0541218813567 -15.8221913465946 0,35.053564082375 -15.8233634741658 0,35.0534107106018 -15.8242917110223 0,35.05321739303 -15.8255433521692 0,35.0533455928959 -15.8263665527546 0,35.0533568944429 -15.8272732867302 0,35.0533592521707 -15.8279473898242 0,35.0534127772284 -15.8284822475023 0,35.0529310868399 -15.8290462476142 0,35.0525666934881 -15.8297886345545 0,35.052388822104 -15.830426077195 0,35.0523569293216 -15.831371952378 0,35.0523278339956 -15.8317460189273 0,35.0524100149118 -15.8323321831791 0,35.0525357345905 -15.8332852880195 0,35.0526237199089 -15.8340885380192 0,35.0525876320883 -15.8347104311116 0,35.0525590881543 -15.835413177148 0,35.0525452661084 -15.8359276860192 0,35.0528044104258 -15.8363886743358 0,35.0528765053931 -15.8369622802035 0,35.0529935219231 -15.8374135346531 0,35.053232902776 -15.8384532146722 0,35.0534646453838 -15.839310134204 0,35.0534212410505 -15.8404514400065 0,35.0534024226355 -15.8409245785111 0,35.0533191133315 -15.8417697019875 0,35.0531107818017 -15.8425719767121 0,35.0529250718006 -15.8430315825271 0,35.0526638250861 -15.8437487362921 0,35.052333646591 -15.8444097528935 0,35.0515512928302 -15.8457869380755 0,35.0513652377296 -15.8464071116983 0,35.0513690577434 -15.8469076072929 0,35.0507248420371 -15.8473387451473 0,35.0504326107731 -15.8474611239421 0,35.0504073447788 -15.8477983511641 0,35.0503804773266 -15.8481839846822 0,35.0502166650499 -15.848449497336 0,35.0502790910096 -15.8487224535648 0,35.0506808713637 -15.8488866829632 0,35.0508294984264 -15.8493728020416 0,35.0507781971464 -15.8496095130448 0,35.05017048442 -15.8496783034151 0,35.0501579762191 -15.8501006012256 0,35.0498468740966 -15.8504853048681 0,35.0491802255139 -15.8511760558392 0,35.0488016424906 -15.8515277543549 0,35.0488309453258 -15.8521302217773 0,35.0491063018263 -15.8529792329982 0,35.0489924609766 -15.8532222356825 0,35.0482715004499 -15.8531457255909 0,35.0486229443431 -15.853903762424 0,35.047797036108 -15.8545365731409 0,35.0466517231435 -15.8553172631961 0,35.0463411584093 -15.8565215257897 0,35.0454869656939 -15.8573986638115 0,35.0450861504314 -15.8585307946578 0,35.0445928075728 -15.8597438533834 0,35.0443304104081 -15.8606816882033 0,35.0439776400074 -15.8608802168613 0,35.0435185179881 -15.8609034517383 0,35.0430448441023 -15.8613296113797 0,35.0424734491588 -15.861799921667 0,35.0414867219653 -15.8618918490246 0,35.0413200468136 -15.8622711351688 0,35.0407484002367 -15.8624665137734 0,35.0406887040862 -15.8629640057008 0,35.0404723303403 -15.8636985120579 0,35.0395353496809 -15.8632580385231 0,35.0394191666838 -15.8638997086437 0,35.0389570279554 -15.8649094851224 0,35.0384547102122 -15.8652120485674 0,35.038249098647 -15.8661992469164 0,35.0378004365927 -15.866725842744 0,35.0375822385824 -15.8675917743736 0,35.0375257919838 -15.8683728890974 0,35.0371177941206 -15.8688737904783 0,35.0366489604191 -15.8689438312609 0,35.0362694606536 -15.8684742591374 0,35.0352675473632 -15.8670241676411 0,35.0346877255737 -15.8662743811821 0,35.0339906623659 -15.8653611186133 0,35.0332466201294 -15.8637423326835 0,35.0333491010952 -15.8628996162477 0,35.0327679864013 -15.8618355305261 0,35.032374114601 -15.8611935288118 0,35.0315977514426 -15.8608573056169 0,35.0318020296912 -15.8601806472138 0,35.0323385214154 -15.8592084111431 0,35.0322783242634 -15.8589821422765 0,35.0312665367088 -15.858875172769 0,35.0304738369439 -15.8586465217097 0,35.028216751849 -15.8586557013663 0,35.026485044055 -15.8582650023915 0,35.0248200592981 -15.8578032453873 0,35.0234076133394 -15.8577275269925 0,35.0214849034259 -15.8582852983624 0,35.0202015543896 -15.8590571674916 0,35.0191883117391 -15.8602741749314 0,35.0177975931262 -15.8605778130068 0,35.0160165580175 -15.8613482624968 0,35.0144475368307 -15.8622312720155 0,35.0138150635887 -15.8634635153771 0,35.0123102970618 -15.8632153237092 0,35.0099574324183 -15.863826083895 0,35.0071459270836 -15.865752315598 0,35.0056403569453 -15.8673317921233 0,35.0041683500615 -15.8695532810622 0,35.0026893018372 -15.8705389376445 0,35.0012532215208 -15.8706705043403 0,34.9994698039882 -15.8718389023695 0,34.998289437364 -15.8727107185635 0,34.9972966009106 -15.8732009827022 0,34.9968683681672 -15.873976079338 0,34.9965909623625 -15.8751723619429 0,34.9967001166113 -15.8768057739916 0,34.9955848617346 -15.8781270867279 0,34.9941230375542 -15.8804345182475 0,34.9925351280849 -15.8815894123342 0,34.9915868252575 -15.8819472546304 0,34.9908391756533 -15.8817536023974 0,34.9900022168095 -15.8816898565995 0,34.9890348740496 -15.8832936321479 0,34.9885318596677 -15.8846747655433 0,34.9891409969299 -15.8857553781172 0,34.9890549984977 -15.8864233379494 0,34.9883171549276 -15.8869682416444 0,34.984571124488 -15.8890791803257 0,34.9830310927097 -15.8891941043785 0,34.9815025591431 -15.8892199677872 0,34.9799027010701 -15.8901522122267 0,34.9791367327193 -15.8904181263308 0,34.9786127303027 -15.8904676406337 0,34.9781556311214 -15.8914062504943 0,34.9772440576077 -15.8924372664821 0,34.9754254116251 -15.8921651297691 0,34.9751871370698 -15.8927257452147 0,34.9740419065559 -15.8941611539219 0,34.972487201045 -15.8960014585124 0,34.9716814964794 -15.8971993733144 0,34.9709554410188 -15.8976629887205 0,34.970040223585 -15.8984260223704 0,34.9702678852845 -15.8988525673771 0,34.9710978386251 -15.8997993484194 0,34.9716941321546 -15.9010259067746 0,34.9724938662844 -15.901292505388 0,34.9735825172551 -15.9031000650332 0,34.9730934541777 -15.9037916100685 0,34.9727613237716 -15.904952431842 0,34.9726063783615 -15.9061167818866 0,34.9723520574725 -15.906734724782 0,34.9720972325572 -15.9076114434161 0,34.9712303812155 -15.9088759951705 0,34.9707453311748 -15.909311354166 0,34.9706923426151 -15.9104406267424 0,34.9704324575422 -15.9113884478939 0,34.9702496837595 -15.9120362844204 0,34.9696849975113 -15.9133585903368 0,34.9689746740845 -15.9143099510327 0,34.9669631474518 -15.9159466447616 0,34.965088105644 -15.9177023636408 0,34.964956821477 -15.9179537195769 0,34.9611912038816 -15.9171172864539 0,34.9592103802788 -15.9160921618681 0,34.9576043197164 -15.9160903521539 0,34.9546925694814 -15.9166279559616 0,34.9526194124683 -15.918192161487 0,34.9522409573348 -15.9190476575736 0,34.9526628850775 -15.92077862565 0,34.9528006386024 -15.9233050393557 0,34.9523077691888 -15.9246737814063 0,34.9494953715243 -15.9266655230987 0,34.9489737750089 -15.9283127711175 0,34.9469427725729 -15.9289959840301 0,34.9442754981696 -15.9324747317095 0,34.9428541162087 -15.934127847801 0,34.9433053975383 -15.9350180946852 0,34.9434641662446 -15.9362670806166 0,34.9419629193806 -15.9385951470952 0,34.9413236602124 -15.9397634318912 0,34.9415419839848 -15.9410519967449 0,34.9414403675416 -15.942138172157 0,34.9417054189654 -15.942558778813 0,34.9416553311378 -15.9437932986943 0,34.9417816721128 -15.9448821807397 0,34.942060040154 -15.9458263190642 0,34.9407991550177 -15.9463165134611 0,34.9405404362534 -15.9461095106124 0,34.9393822116115 -15.946721616721 0,34.9379091474718 -15.947616514614 0,34.936672916574 -15.948001003043 0,34.9368758838007 -15.9489922573299 0,34.9369006173922 -15.9501291290576 0,34.9361599530604 -15.9512219431235 0,34.9349756264863 -15.9514871931791 0,34.9353209949444 -15.9536757647211 0,34.9347819709994 -15.9543644521903 0,34.9338592754127 -15.9551213213986 0,34.9305856137821 -15.9554734473324 0,34.9284866416596 -15.9554566830915 0,34.9270861195761 -15.9554165107871 0,34.9261614165244 -15.9561223825833 0,34.9257375308274 -15.956546417938 0,34.9249541895446 -15.9570134816328 0,34.92478972294 -15.9568591912276 0,34.9242441585609 -15.9572043814293 0,34.9235808476403 -15.9577494328725 0,34.9231925371064 -15.9587844874921 0,34.9233934057 -15.9598563389582 0,34.923486896383 -15.9612278815969 0,34.9236365084454 -15.9622224506769 0,34.922110732522 -15.9630737421472 0,34.9213097341713 -15.9632678934969 0,34.920512789165 -15.9640690148372 0,34.9198058063722 -15.9647301707314 0,34.9191233730241 -15.9659356118071 0,34.9213982536548 -15.9658548477428 0,34.9215512358418 -15.9662032395465 0,34.9212909765532 -15.9668963581497 0,34.9207396203421 -15.9672735593053 0,34.9202906796704 -15.9680382208987 0,34.9197855311826 -15.9683550329523 0,34.9193191853091 -15.96874083495 0,34.9191984315896 -15.9688820582547 0,34.9188307480487 -15.9693180573996 0,34.9192700146352 -15.9698599015607 0,34.9194552211922 -15.9700152987565 0,34.919358799293 -15.9703029321341 0,34.9189727662669 -15.9708201339408 0,34.9188019305553 -15.9713371609422 0,34.9184018806058 -15.9716387592681 0,34.9178582305236 -15.9721095685216 0,34.9171448633176 -15.9720511194678 0,34.9166113835905 -15.9722986281712 0,34.9165409858571 -15.9728084795917 0,34.9160953751749 -15.9727739182426 0,34.9156631317917 -15.9720234317473 0,34.9153426075919 -15.9713843299346 0,34.9140714531843 -15.9708784398864 0,34.9130518841472 -15.970132253762 0,34.9114973822711 -15.9697292957687 0,34.911207232722 -15.9700836193299 0,34.909440648117 -15.9703171916387 0,34.9087800594321 -15.9699221110076 0,34.9085342777857 -15.9692625324922 0,34.9083204137672 -15.9691186784507 0,34.9063685835802 -15.9703564666247 0,34.9051020638976 -15.9718091651448 0,34.9040824738958 -15.9733630075965 0,34.9032472473438 -15.9742415513455 0,34.9029080984418 -15.9740127754264 0,34.902744958924 -15.9732491085372 0,34.9030305554165 -15.9718340956199 0,34.9031565396997 -15.9707657124794 0,34.9032832785433 -15.970682959048 0,34.9034063521295 -15.970062337601 0,34.9046599789633 -15.9695521872521 0,34.9049913654793 -15.9693480229566 0,34.9058814278698 -15.9687520825963 0,34.9064109306841 -15.968258760513 0,34.9067937002794 -15.9676193506781 0,34.9074781720731 -15.9667607861709 0,34.9078416636538 -15.965898210272 0,34.9087479065401 -15.9650650426285 0,34.9099384717144 -15.9643047843678 0,34.91148114592 -15.9633407999553 0,34.9134268031552 -15.9623066598956 0,34.9148204605922 -15.9615517310745 0,34.9163616179364 -15.9595736345424 0,34.9169446891305 -15.9586164223157 0,34.9180457982704 -15.9578242335737 0,34.9189825852981 -15.9567262007416 0,34.9194069524864 -15.9557419829866 0,34.9204418248024 -15.954768432378 0,34.9209501088713 -15.9543600163455 0,34.9215126928157 -15.95295441424 0,34.9223043457037 -15.9518102475468 0,34.9229418603126 -15.9504721336245 0,34.9234098862495 -15.9501419030591 0,34.9239087830571 -15.949021541095 0,34.9243548095838 -15.9484335713259 0,34.9250987970343 -15.9474591127166 0,34.9254073361237 -15.9469953481766 0,34.925372567011 -15.9464438131384 0,34.9252984616287 -15.9460574531219 0,34.9256552107797 -15.9458294469376 0,34.9261737607362 -15.9452058954076 0,34.9266535571039 -15.9443355478611 0,34.9270956400063 -15.9434893422482 0,34.927635643408 -15.9427196727804 0,34.928140431305 -15.9418371172302 0,34.9281450694629 -15.9410745248169 0,34.9279420014228 -15.9401974545214 0,34.9277119482234 -15.9394999476335 0,34.9278247869498 -15.9381292792586 0,34.9274336032979 -15.9370813175331 0,34.9267673400935 -15.9358373455012 0,34.92603165552 -15.9341216621445 0,34.9254619179262 -15.9326009047333 0,34.9252873775239 -15.9313019235042 0,34.9254819275006 -15.9303758263042 0,34.9268818830676 -15.9284392757853 0,34.9286484655091 -15.9280045229015 0,34.9291301546379 -15.9276444715745 0,34.9307178712325 -15.9268943252982 0,34.9322411502777 -15.9255468234084 0,34.9327722249474 -15.9245239604434 0,34.9342209791164 -15.9231486087093 0,34.9357511966915 -15.9225125471887 0,34.9366827368418 -15.9218243304077 0,34.9387151826628 -15.9213056916663 0,34.940295062512 -15.9205069541736 0,34.9415320266668 -15.9198390020612 0,34.942377407974 -15.9194355143635 0,34.9425379489479 -15.9189318105784 0,34.9426338492899 -15.9183058548173 0,34.942237112948 -15.9177841220757 0,34.9416896757102 -15.9171836272912 0,34.9407783912617 -15.916224640563 0,34.9406550770011 -15.9156473984349 0,34.9414946722024 -15.9149627608176 0,34.9431813073094 -15.914593963354 0,34.9442880344125 -15.9139017330305 0,34.9454863411632 -15.9130638025136 0,34.9466783075002 -15.9127289145417 0,34.9467635597552 -15.9118377239147 0,34.9460430819777 -15.9108535036477 0,34.9458115560863 -15.9100187986667 0,34.9455137971216 -15.9090115068191 0,34.9460562291227 -15.9078791383688 0,34.9459509476757 -15.907186729042 0,34.9480614682687 -15.9061622858841 0,34.949245106495 -15.9057248783116 0,34.9513361600645 -15.9040165525012 0,34.952363432681 -15.9028881938827 0,34.9523220667994 -15.9001349811824 0,34.9524610598398 -15.898329043088 0,34.9530861008645 -15.896210231244 0,34.953446193596 -15.8943684140255 0,34.9544750702722 -15.892271600726 0,34.9555720600845 -15.8901720936311 0,34.956774485985 -15.8883386341349 0,34.9556832283874 -15.8877124254617 0,34.9538900097319 -15.8858887487854 0,34.9534838838898 -15.8841796054926 0,34.9536456309459 -15.882656109511 0,34.9542649960534 -15.8819717910127 0,34.9566340103101 -15.8804791807778 0,34.9579020155106 -15.8794507907391 0,34.959088021211 -15.8783815943715 0,34.9598248589346 -15.8774017777445 0,34.9599530898968 -15.8768031892766 0,34.95786917455 -15.8759747465047 0,34.9574002982673 -15.8759062548173 0,34.957127340609 -15.8757778537868 0,34.956507475393 -15.8753391503021 0,34.9560361279298 -15.8746468996564 0,34.9547356611173 -15.8730181791697 0,34.9557019837913 -15.8703464161214 0,34.9570501074695 -15.867839460677 0,34.9574342807592 -15.8666514683814 0,34.9581546023635 -15.8652821583242 0,34.960512999688 -15.8616360708948 0,34.9613542154214 -15.860696836787 0,34.96234486673 -15.860074198424 0,34.9630349443137 -15.8596218441687 0,34.9631961572393 -15.8583873236453 0,34.9630670007652 -15.857498896707 0,34.9644868819632 -15.8549662612083 0,34.9654838227236 -15.8525314419238 0,34.9660821674613 -15.8512970080199 0,34.9677007472075 -15.8498463982717 0,34.9686256737016 -15.8476993076396 0,34.9687882510583 -15.8466453632237 0,34.9693561055744 -15.8452557877723 0,34.9692274141508 -15.8434528722053 0,34.9688416254415 -15.8423695338039 0,34.9657245408907 -15.8429380320459 0,34.9643467563759 -15.843155675866 0,34.9639258423058 -15.8430879393411 0,34.9645448602893 -15.8410946223975 0,34.9652247106122 -15.8396983430731 0,34.964902116538 -15.8375771019761 0,34.9646469788135 -15.8357196408826 0,34.9646267156835 -15.8343165047064 0,34.9654919197454 -15.8331330195831 0,34.9662624384564 -15.8315112163015 0,34.9669497567757 -15.8284359411034 0,34.9667060224392 -15.8268160878783 0,34.9653997190314 -15.825402247292 0,34.9650352564015 -15.8244007009078 0,34.9669508529459 -15.8230713502196 0,34.9685095196627 -15.8219244950181 0,34.9686744026602 -15.8212611697857 0,34.9684292950723 -15.820348228234 0,34.9691612694379 -15.8192722809317 0,34.9691661056657 -15.8186107544301 0,34.9699158756434 -15.8178802674231 0,34.9702334080201 -15.8172875996783 0,34.9709893284132 -15.8168404501057 0,34.9711971213955 -15.8163836232745 0,34.9709108302037 -15.8157881191475 0,34.9706404238507 -15.8144730077774 0,34.9708540075399 -15.8135366091679 0,34.9701623378008 -15.8103321849022 0,34.969809035263 -15.8083170688521 0,34.9700421395494 -15.8058705057356 0,34.9712963140373 -15.8059651036964 0,34.9729452036859 -15.8058694031197 0,34.9738800250776 -15.8061747646271 0,34.9752723348989 -15.8062699169813 0,34.9761127552764 -15.8062938076956 0,34.9770100536516 -15.8058254421691 0,34.9779851452305 -15.8061307764588 0,34.9780474088592 -15.8057462212681 0,34.9780357474062 -15.8049840274992 0,34.9783489852247 -15.8046764590483 0,34.9795942043027 -15.8048831575067 0,34.9809122110685 -15.8047656831176 0,34.9818843738123 -15.8047228023565 0,34.9831660348675 -15.8046255607798 0,34.9841392012199 -15.8042584928363 0,34.9851565602719 -15.803618498635 0,34.9863108582089 -15.8025954734075 0,34.9874419000571 -15.8019594218541 0,34.9880924228264 -15.801724371186 0,34.9882213294912 -15.8009153347962 0,34.9884404184116 -15.8003116118191 0,34.9877510453737 -15.7994315454975 0,34.9875616200366 -15.798138849634 0,34.9872825775341 -15.7975389642726 0,34.986828686205 -15.7975527918023 0,34.9865819314706 -15.796758490705 0,34.986149365889 -15.7961133562049 0,34.9857855350121 -15.7954711813896 0,34.985472794159 -15.795095826324 0,34.9855101715359 -15.794433961884 0,34.9853165474372 -15.7939889175543 0,34.9847929953576 -15.7937282526768 0,34.9844570604342 -15.7928413965809 0,34.9841800684261 -15.7916849027523 0,34.9836678329832 -15.7902406671416 0,34.9832670204219 -15.7889340395912 0,34.9828113480942 -15.7880215719865 0,34.9826900052661 -15.7871675973987 0,34.9837733853121 -15.7869336649427 0,34.9845783777044 -15.7868286861576 0,34.9851102865457 -15.7867158939523 0,34.986281448195 -15.786527322514 0,34.9873942361761 -15.7861872192197 0,34.988820208167 -15.7858683940884 0,34.9900220385431 -15.7857117103193 0,34.9918874520675 -15.7864260195999 0,34.9940400181848 -15.7872124638333 0,34.9963561084601 -15.7872342736038 0,34.9980687044334 -15.7871718629608 0,34.9994653127567 -15.7873199438608 0,35.0005337670883 -15.7878050162216 0,35.0016220735835 -15.7879401850873 0,35.0025790793705 -15.7881543415411 0,35.0036017473912 -15.7884450075301 0,35.0043615869995 -15.7885913706889 0)))",Naperi Cluster,,,,,,"1","0","-1",,
